timestamp,open,high,low,close,volume
2026-03-07 03:15:00,68515.19,68515.2,68233.79,68233.79,83.94381
2026-03-07 03:30:00,68233.8,68269.76,68175.27,68175.27,82.61843
2026-03-07 03:45:00,68175.28,68217.55,68095.5,68095.5,123.15469
2026-03-07 04:00:00,68095.5,68115.18,67817.0,67952.25,323.72139
2026-03-07 04:15:00,67952.25,68063.32,67941.93,68028.25,117.95534
2026-03-07 04:30:00,68028.24,68147.73,67972.6,68132.73,118.64588
2026-03-07 04:45:00,68132.74,68132.74,68060.11,68063.43,61.34248
2026-03-07 05:00:00,68063.42,68140.49,67961.22,68005.05,114.41524
2026-03-07 05:15:00,68005.05,68050.58,67908.0,68020.4,224.47993
2026-03-07 05:30:00,68020.39,68097.11,67950.0,68081.8,78.20655
2026-03-07 05:45:00,68081.81,68114.52,67983.3,68018.26,76.786
2026-03-07 06:00:00,68018.27,68021.14,67942.11,67951.11,79.10807
2026-03-07 06:15:00,67951.12,67990.38,67852.71,67865.1,86.4361
2026-03-07 06:30:00,67865.1,67930.91,67765.56,67930.91,127.15012
2026-03-07 06:45:00,67930.9,67954.91,67612.21,67690.86,196.67154
2026-03-07 07:00:00,67690.86,67704.96,67446.41,67636.18,389.27417
2026-03-07 07:15:00,67636.18,67770.59,67608.14,67727.6,126.20378
2026-03-07 07:30:00,67727.6,67796.64,67664.43,67794.85,124.20161
2026-03-07 07:45:00,67794.86,67865.23,67767.11,67842.67,129.06943
2026-03-07 08:00:00,67842.67,67872.64,67774.13,67872.63,109.30543
2026-03-07 08:15:00,67872.64,68045.07,67872.63,67946.49,159.35794
2026-03-07 08:30:00,67946.49,68013.9,67882.0,67900.01,82.73277
2026-03-07 08:45:00,67900.01,67918.61,67720.98,67795.4,114.55717
2026-03-07 09:00:00,67795.4,67970.88,67738.31,67970.87,91.16837
2026-03-07 09:15:00,67970.87,68074.97,67924.15,67958.52,91.83058
2026-03-07 09:30:00,67958.52,68029.99,67940.68,67965.98,79.62067
2026-03-07 09:45:00,67965.97,68032.86,67963.39,68000.0,69.84257
2026-03-07 10:00:00,68000.0,68102.73,67964.26,68093.04,110.59855
2026-03-07 10:15:00,68093.04,68093.04,67913.22,67972.08,91.3828
2026-03-07 10:30:00,67972.08,68000.0,67908.37,67950.81,60.40247
2026-03-07 10:45:00,67950.81,67982.58,67870.43,67880.31,57.03657
2026-03-07 11:00:00,67880.31,68217.75,67841.67,68186.93,117.62097
2026-03-07 11:15:00,68186.94,68232.27,68099.09,68145.55,109.6159
2026-03-07 11:30:00,68145.55,68160.66,68058.45,68132.09,80.73693
2026-03-07 11:45:00,68132.09,68132.09,68010.0,68010.01,64.26769
2026-03-07 12:00:00,68010.0,68083.6,67959.2,68000.01,54.35397
2026-03-07 12:15:00,68000.0,68085.41,67988.68,68025.0,211.14938
2026-03-07 12:30:00,68024.99,68034.31,67920.01,67937.64,55.01414
2026-03-07 12:45:00,67937.64,68022.0,67900.01,67992.54,38.52118
2026-03-07 13:00:00,67992.54,68081.16,67940.94,68038.7,71.53566
2026-03-07 13:15:00,68038.69,68079.35,67961.06,67992.43,102.3201
2026-03-07 13:30:00,67992.43,68048.89,67855.82,67879.66,103.21991
2026-03-07 13:45:00,67879.66,67964.17,67871.65,67931.06,41.16069
2026-03-07 14:00:00,67931.06,67931.06,67609.44,67748.01,219.24054
2026-03-07 14:15:00,67748.0,67829.14,67711.79,67807.42,47.48466
2026-03-07 14:30:00,67807.42,68083.79,67800.03,68016.77,152.56916
2026-03-07 14:45:00,68016.77,68080.11,67978.12,68016.7,53.98007
2026-03-07 15:00:00,68016.7,68020.53,67916.37,67920.17,293.40944
2026-03-07 15:15:00,67920.18,67987.89,67856.71,67962.07,121.37896
2026-03-07 15:30:00,67962.06,68034.67,67782.87,67824.68,101.89572
2026-03-07 15:45:00,67824.68,67914.61,67769.89,67877.45,61.16056
2026-03-07 16:00:00,67877.45,67889.68,67800.01,67879.57,49.01475
2026-03-07 16:15:00,67879.57,67883.24,67754.0,67772.22,124.18383
2026-03-07 16:30:00,67772.23,67831.39,67702.2,67788.22,100.62693
2026-03-07 16:45:00,67788.21,67832.96,67758.03,67783.63,75.44359
2026-03-07 17:00:00,67783.63,67860.0,67783.62,67838.59,37.88125
2026-03-07 17:15:00,67838.58,67935.01,67814.35,67882.83,46.68175
2026-03-07 17:30:00,67882.83,67882.84,67861.48,67882.83,56.39801
2026-03-07 17:45:00,67882.83,67888.25,67768.97,67788.41,76.72003
2026-03-07 18:00:00,67788.4,67788.41,67480.0,67624.7,180.63249
2026-03-07 18:15:00,67624.7,67696.0,67578.05,67662.0,413.72684
2026-03-07 18:30:00,67662.0,67666.04,67489.97,67663.0,355.33344
2026-03-07 18:45:00,67663.01,67672.29,67557.79,67568.13,230.55505
2026-03-07 19:00:00,67568.13,67572.35,67500.0,67500.01,142.52809
2026-03-07 19:15:00,67500.0,67558.0,67177.0,67227.72,315.8885
2026-03-07 19:30:00,67227.71,67347.15,67195.4,67211.99,391.96284
2026-03-07 19:45:00,67211.99,67275.75,66915.26,67080.34,461.85077
2026-03-07 20:00:00,67080.33,67292.23,67068.01,67242.67,141.01616
2026-03-07 20:15:00,67242.68,67305.39,67192.58,67250.47,65.86565
2026-03-07 20:30:00,67250.48,67419.35,67250.48,67395.55,105.7664
2026-03-07 20:45:00,67395.56,67437.5,67313.41,67402.98,277.82297
2026-03-07 21:00:00,67402.98,67483.05,67345.17,67402.02,116.7459
2026-03-07 21:15:00,67402.02,67472.89,67390.01,67448.56,178.38471
2026-03-07 21:30:00,67448.56,67460.89,67281.34,67369.99,101.56596
2026-03-07 21:45:00,67369.99,67452.98,67291.62,67452.98,242.30338
2026-03-07 22:00:00,67452.97,67469.87,67322.44,67332.35,65.03047
2026-03-07 22:15:00,67332.34,67372.5,67259.82,67276.43,61.95112
2026-03-07 22:30:00,67276.43,67314.88,67101.31,67241.0,309.38666
2026-03-07 22:45:00,67241.0,67364.11,67221.05,67258.65,270.44499
2026-03-07 23:00:00,67258.65,67381.66,67183.39,67329.39,78.61951
2026-03-07 23:15:00,67329.39,67403.85,67315.12,67378.22,184.47894
2026-03-07 23:30:00,67378.23,67398.26,67317.82,67339.36,70.72631
2026-03-07 23:45:00,67339.36,67365.99,67234.46,67262.91,61.14001
2026-03-08 00:00:00,67262.91,67461.22,67258.94,67395.99,122.88486
2026-03-08 00:15:00,67395.99,67481.96,67326.36,67347.61,121.70484
2026-03-08 00:30:00,67347.62,67365.78,67247.23,67326.01,196.76299
2026-03-08 00:45:00,67326.01,67326.01,67181.04,67194.77,110.91785
2026-03-08 01:00:00,67194.77,67311.68,67158.0,67277.16,71.78384
2026-03-08 01:15:00,67277.16,67321.12,67219.75,67219.99,193.74948
2026-03-08 01:30:00,67220.0,67316.97,67090.0,67310.81,258.80835
2026-03-08 01:45:00,67310.82,67353.57,67291.51,67297.27,41.51396
2026-03-08 02:00:00,67297.27,67318.0,67217.57,67317.99,121.93258
2026-03-08 02:15:00,67317.99,67353.57,67208.73,67223.65,182.82348
2026-03-08 02:30:00,67223.64,67426.52,67114.53,67404.29,157.43651
2026-03-08 02:45:00,67404.29,67404.29,66833.58,66925.44,303.71454
2026-03-08 03:00:00,66925.45,67029.82,66850.0,66976.7,260.13326
2026-03-08 03:15:00,66976.69,67083.1,66976.69,67005.1,96.14735
2026-03-08 03:30:00,67005.1,67047.57,66940.47,66994.82,242.65576
2026-03-08 03:45:00,66994.81,67071.04,66969.99,67000.26,400.46987
2026-03-08 04:00:00,67000.26,67076.4,66931.29,67029.3,403.20249
2026-03-08 04:15:00,67029.31,67100.01,66965.65,67008.78,258.09446
2026-03-08 04:30:00,67008.78,67017.8,66914.81,66960.41,126.46362
2026-03-08 04:45:00,66960.41,66965.1,66547.15,66637.36,419.12257
2026-03-08 05:00:00,66637.35,66988.57,66617.76,66978.72,99.43318
2026-03-08 05:15:00,66978.71,67197.11,66959.41,67126.61,114.98995
2026-03-08 05:30:00,67126.61,67207.88,67104.0,67192.25,54.11905
2026-03-08 05:45:00,67192.25,67250.24,67132.84,67149.93,133.46135
2026-03-08 06:00:00,67149.93,67231.86,67092.41,67099.27,51.61334
2026-03-08 06:15:00,67099.26,67167.41,67046.92,67055.04,81.52758
2026-03-08 06:30:00,67055.04,67146.96,67035.18,67120.0,43.05228
2026-03-08 06:45:00,67120.0,67220.73,67114.98,67161.52,70.43915
2026-03-08 07:00:00,67161.52,67423.22,67154.91,67384.2,182.03754
2026-03-08 07:15:00,67384.2,67465.11,67288.8,67368.15,316.39073
2026-03-08 07:30:00,67368.14,67378.06,67264.0,67313.44,332.96957
2026-03-08 07:45:00,67313.44,67332.0,67249.67,67319.91,179.18118
2026-03-08 08:00:00,67319.9,67399.01,67168.54,67239.55,401.60012
2026-03-08 08:15:00,67239.55,67302.54,67156.93,67276.85,189.10005
2026-03-08 08:30:00,67276.85,67564.52,67232.97,67500.11,333.20263
2026-03-08 08:45:00,67500.11,67577.36,67445.56,67539.33,84.7218
2026-03-08 09:00:00,67539.34,67846.15,67474.0,67762.83,240.77551
2026-03-08 09:15:00,67762.83,67905.03,67706.54,67847.63,443.28544
2026-03-08 09:30:00,67847.63,67856.67,67720.98,67752.19,172.61308
2026-03-08 09:45:00,67752.2,67764.28,67680.99,67681.0,255.20454
2026-03-08 10:00:00,67681.0,67879.3,67680.99,67879.29,142.86961
2026-03-08 10:15:00,67879.29,68200.0,67854.13,68057.83,218.93721
2026-03-08 10:30:00,68057.82,68077.36,67943.09,67985.01,206.05468
2026-03-08 10:45:00,67985.0,67985.0,67875.38,67904.14,78.36377
2026-03-08 11:00:00,67904.15,67904.15,67456.88,67556.63,183.78078
2026-03-08 11:15:00,67556.64,67737.17,67553.21,67679.48,84.91616
2026-03-08 11:30:00,67679.48,67810.55,67411.76,67499.46,165.63041
2026-03-08 11:45:00,67499.46,67566.49,67435.65,67515.0,102.34849
2026-03-08 12:00:00,67515.0,67650.94,67000.0,67053.16,449.45898
2026-03-08 12:15:00,67053.16,67444.55,66888.0,67431.46,251.37597
2026-03-08 12:30:00,67431.46,67485.95,67294.29,67412.21,127.85176
2026-03-08 12:45:00,67412.21,67418.0,67295.0,67324.72,73.72901
2026-03-08 13:00:00,67324.71,67431.81,66950.0,66974.1,204.10917
2026-03-08 13:15:00,66974.09,67199.54,66813.92,67163.88,1027.3679
2026-03-08 13:30:00,67163.88,67163.88,66761.68,67054.56,522.97791
2026-03-08 13:45:00,67054.57,67321.81,67051.43,67234.86,233.13472
2026-03-08 14:00:00,67234.86,67394.54,67200.0,67291.68,121.56731
2026-03-08 14:15:00,67291.67,67426.69,67246.92,67265.54,110.36575
2026-03-08 14:30:00,67265.54,67388.17,67056.94,67130.9,397.39189
2026-03-08 14:45:00,67130.9,67353.92,67055.73,67339.76,65.99204
2026-03-08 15:00:00,67339.75,67369.36,67207.06,67368.88,261.48349
2026-03-08 15:15:00,67368.88,67368.89,67140.95,67175.49,90.06928
2026-03-08 15:30:00,67175.49,67233.27,67124.33,67146.0,186.71392
2026-03-08 15:45:00,67146.0,67232.0,67080.0,67218.23,340.89486
2026-03-08 16:00:00,67218.23,67268.44,67091.76,67098.7,102.85494
2026-03-08 16:15:00,67098.71,67150.26,67040.0,67113.9,74.36683
2026-03-08 16:30:00,67113.9,67113.91,66841.33,67004.36,129.33796
2026-03-08 16:45:00,67004.35,67004.35,66802.47,66872.15,232.19617
2026-03-08 17:00:00,66872.15,67179.98,66800.01,67150.0,211.52947
2026-03-08 17:15:00,67150.01,67162.37,67051.93,67070.24,224.94101
2026-03-08 17:30:00,67070.24,67116.0,66982.16,67056.08,53.12545
2026-03-08 17:45:00,67056.09,67127.01,66942.2,67065.0,322.83253
2026-03-08 18:00:00,67065.0,67076.0,66900.0,66913.41,44.69073
2026-03-08 18:15:00,66913.42,66993.18,66763.82,66930.67,157.33134
2026-03-08 18:30:00,66930.68,66991.66,66747.71,66816.22,176.84029
2026-03-08 18:45:00,66816.23,66892.73,66745.54,66804.0,109.11543
2026-03-08 19:00:00,66803.99,67076.09,66779.82,67015.18,176.94194
2026-03-08 19:15:00,67015.18,67269.32,67000.33,67199.54,159.78326
2026-03-08 19:30:00,67199.54,67385.65,67199.54,67355.72,287.70875
2026-03-08 19:45:00,67356.65,67485.24,67274.4,67337.42,86.67274
2026-03-08 20:00:00,67337.41,67337.42,67091.01,67101.68,160.38971
2026-03-08 20:15:00,67101.68,67220.51,67031.79,67031.79,83.1478
2026-03-08 20:30:00,67031.8,67609.08,67028.45,67352.01,767.24505
2026-03-08 20:45:00,67352.0,67397.33,67200.0,67238.8,134.14971
2026-03-08 21:00:00,67238.79,67266.0,66712.69,66779.83,372.66492
2026-03-08 21:15:00,66779.83,66996.69,66778.61,66936.05,118.47145
2026-03-08 21:30:00,66936.42,67028.45,66894.69,67022.99,244.66852
2026-03-08 21:45:00,67022.98,67047.71,66921.99,67020.01,223.23042
2026-03-08 22:00:00,67020.01,67020.01,65684.77,66078.0,1624.98267
2026-03-08 22:15:00,66077.99,66180.57,65618.49,65915.08,567.3988
2026-03-08 22:30:00,65915.09,66282.87,65728.7,66045.09,360.02452
2026-03-08 22:45:00,66045.09,66309.53,66045.09,66236.8,189.61836
2026-03-08 23:00:00,66236.8,66436.47,66116.24,66328.45,175.86488
2026-03-08 23:15:00,66328.45,66569.24,66250.0,66470.01,147.27962
2026-03-08 23:30:00,66470.01,66514.31,66115.82,66121.73,118.57925
2026-03-08 23:45:00,66121.72,66224.27,65930.3,65971.2,238.22869
2026-03-09 00:00:00,65971.2,66402.23,65944.1,66324.43,175.61856
2026-03-09 00:15:00,66324.43,66378.15,65821.97,66170.4,220.49627
2026-03-09 00:30:00,66170.41,66773.0,66170.41,66448.0,384.30014
2026-03-09 00:45:00,66448.0,66564.0,66287.06,66370.01,170.94041
2026-03-09 01:00:00,66370.01,66433.42,66131.25,66363.19,513.76586
2026-03-09 01:15:00,66363.19,66650.74,66235.46,66480.85,1200.11345
2026-03-09 01:30:00,66480.84,66698.05,66401.25,66623.21,340.18594
2026-03-09 01:45:00,66623.2,66639.64,66182.2,66196.01,209.72357
2026-03-09 02:00:00,66196.01,66354.0,66009.1,66173.84,230.9937
2026-03-09 02:15:00,66173.84,66173.84,65959.0,66120.3,202.06127
2026-03-09 02:30:00,66120.3,66579.21,66092.63,66573.75,183.03765
2026-03-09 02:45:00,66573.75,66707.58,66529.07,66537.32,136.47852
2026-03-09 03:00:00,66537.32,67456.0,66512.88,67452.0,536.90699
2026-03-09 03:15:00,67451.99,67668.64,67092.77,67223.52,416.94076
2026-03-09 03:30:00,67223.52,67381.66,67072.4,67099.4,165.09674
2026-03-09 03:45:00,67099.4,67253.75,67050.0,67205.05,137.35033
2026-03-09 04:00:00,67205.06,67288.29,67166.42,67177.45,123.87137
2026-03-09 04:15:00,67177.44,67610.0,67170.22,67575.86,154.0371
2026-03-09 04:30:00,67575.86,67575.86,67411.1,67506.04,201.1562
2026-03-09 04:45:00,67506.03,67528.84,67093.09,67130.14,369.41295
2026-03-09 05:00:00,67131.1,67257.44,67113.02,67157.0,84.1515
2026-03-09 05:15:00,67157.01,67415.71,67130.49,67389.83,96.2716
2026-03-09 05:30:00,67389.82,67972.0,67348.61,67932.25,609.22602
2026-03-09 05:45:00,67932.25,68069.29,67812.86,67911.16,356.06236
2026-03-09 06:00:00,67911.15,67939.55,67573.7,67626.61,307.03175
2026-03-09 06:15:00,67626.61,67740.5,67486.95,67508.24,92.66817
2026-03-09 06:30:00,67508.24,67559.96,67283.0,67363.62,84.45417
2026-03-09 06:45:00,67363.63,67385.93,67236.78,67267.18,94.54898
2026-03-09 07:00:00,67267.18,67322.07,67126.35,67186.0,153.91422
2026-03-09 07:15:00,67186.0,67284.4,66853.48,67205.06,475.40699
2026-03-09 07:30:00,67205.07,67482.07,67204.24,67427.67,316.34371
2026-03-09 07:45:00,67427.67,67575.81,67373.82,67555.13,307.79097
2026-03-09 08:00:00,67555.13,67665.0,67444.65,67573.07,472.05182
2026-03-09 08:15:00,67573.07,67838.38,67391.89,67813.51,291.43452
2026-03-09 08:30:00,67813.51,67883.0,67678.22,67792.84,387.70301
2026-03-09 08:45:00,67792.84,67929.19,67716.62,67814.69,464.24194
2026-03-09 09:00:00,67814.69,67833.03,67566.65,67833.03,301.3109
2026-03-09 09:15:00,67833.03,68050.0,67797.69,68011.2,300.09232
2026-03-09 09:30:00,68011.19,68460.09,67904.78,68357.71,377.74211
2026-03-09 09:45:00,68357.71,68440.3,67940.5,67981.02,246.29308
2026-03-09 10:00:00,67981.03,68088.92,67884.14,67940.1,230.1868
2026-03-09 10:15:00,67940.11,67978.42,67798.22,67800.0,151.13727
2026-03-09 10:30:00,67799.99,67843.44,67588.0,67678.26,140.26713
2026-03-09 10:45:00,67678.27,67703.95,67556.72,67608.13,165.53124
2026-03-09 11:00:00,67608.13,67780.75,67581.56,67706.59,140.87181
2026-03-09 11:15:00,67706.59,67728.54,67344.45,67478.88,171.13855
2026-03-09 11:30:00,67478.88,67672.0,67464.73,67638.12,98.26718
2026-03-09 11:45:00,67638.11,67855.82,67585.28,67764.98,167.30858
2026-03-09 12:00:00,67764.99,67910.24,67759.57,67910.24,155.77728
2026-03-09 12:15:00,67910.24,68163.73,67871.34,68153.37,231.7937
2026-03-09 12:30:00,68153.36,68348.26,67979.2,68130.35,408.50976
2026-03-09 12:45:00,68130.35,68210.0,68019.24,68151.93,174.2478
2026-03-09 13:00:00,68151.93,68597.35,68133.93,68462.16,323.38978
2026-03-09 13:15:00,68462.16,68780.0,68188.0,68773.03,467.35238
2026-03-09 13:30:00,68773.03,69269.51,68732.0,69238.3,962.20333
2026-03-09 13:45:00,69238.29,69300.0,68802.73,68976.0,707.19113
2026-03-09 14:00:00,68975.8,69252.4,68696.28,68839.99,683.71806
2026-03-09 14:15:00,68839.99,69273.55,68839.99,69160.19,471.19289
2026-03-09 14:30:00,69160.18,69480.0,69097.0,69416.37,759.91162
2026-03-09 14:45:00,69416.37,69426.67,69062.0,69151.5,462.23545
2026-03-09 15:00:00,69151.5,69254.87,68977.43,69166.03,414.48731
2026-03-09 15:15:00,69166.02,69241.6,68978.22,69078.23,504.60012
2026-03-09 15:30:00,69078.23,69169.32,68740.18,68758.38,667.16672
2026-03-09 15:45:00,68758.37,69055.39,68717.86,68863.66,409.20223
2026-03-09 16:00:00,68863.67,69055.39,68735.82,68775.59,294.87064
2026-03-09 16:15:00,68775.6,69035.66,68740.39,68961.16,219.05047
2026-03-09 16:30:00,68961.16,69122.86,68614.47,69074.05,353.09269
2026-03-09 16:45:00,69074.01,69225.0,68888.47,68960.12,218.99737
2026-03-09 17:00:00,68960.12,69088.49,68882.49,68991.57,146.82524
2026-03-09 17:15:00,68991.57,69063.8,68607.24,68624.06,251.67326
2026-03-09 17:30:00,68624.05,68772.54,68270.34,68406.25,333.35689
2026-03-09 17:45:00,68406.25,68669.75,68400.17,68600.71,157.68514
2026-03-09 18:00:00,68600.71,68635.12,68179.12,68429.41,871.77149
2026-03-09 18:15:00,68429.41,68646.86,68417.21,68541.72,157.49945
2026-03-09 18:30:00,68541.72,68705.76,68478.0,68489.13,172.87613
2026-03-09 18:45:00,68489.12,68542.01,68323.17,68356.37,148.11219
2026-03-09 19:00:00,68356.37,68510.0,68356.37,68400.0,118.90416
2026-03-09 19:15:00,68400.0,69364.79,68372.03,69363.46,700.85967
2026-03-09 19:30:00,69363.46,69516.65,68780.0,68963.53,644.36373
2026-03-09 19:45:00,68963.52,69059.72,68823.84,68991.93,249.43867
2026-03-09 20:00:00,68991.93,69145.28,68879.72,69003.38,213.41889
2026-03-09 20:15:00,69003.37,69077.55,68922.76,68963.74,82.43457
2026-03-09 20:30:00,68963.75,68963.75,68817.24,68882.52,128.61764
2026-03-09 20:45:00,68882.52,69036.11,68762.2,68961.71,82.93314
2026-03-09 21:00:00,68961.15,69102.53,68954.0,69054.0,207.99508
2026-03-09 21:15:00,69054.0,69054.0,68837.11,68840.14,207.99696
2026-03-09 21:30:00,68840.15,69013.27,68660.94,68945.75,258.33693
2026-03-09 21:45:00,68945.75,69040.8,68904.45,68919.72,108.18862
2026-03-09 22:00:00,68919.71,69030.56,68683.44,68813.69,286.97698
2026-03-09 22:15:00,68813.7,68871.87,68719.06,68812.0,176.61879
2026-03-09 22:30:00,68812.0,68868.0,68602.25,68739.83,184.079
2026-03-09 22:45:00,68739.83,68761.23,68597.0,68635.88,295.37582
2026-03-09 23:00:00,68635.88,68694.73,68546.82,68645.32,201.24042
2026-03-09 23:15:00,68645.33,68645.33,68527.0,68594.92,130.64451
2026-03-09 23:30:00,68594.93,68619.9,68514.88,68549.11,119.81359
2026-03-09 23:45:00,68549.11,68570.1,68384.69,68432.16,213.75713
2026-03-10 00:00:00,68432.16,68505.97,68391.41,68415.0,170.94527
2026-03-10 00:15:00,68414.99,69026.88,68396.16,68980.01,409.88417
2026-03-10 00:30:00,68980.0,69220.83,68893.52,69195.56,392.83561
2026-03-10 00:45:00,69195.56,69290.42,69068.0,69157.37,160.37086
2026-03-10 01:00:00,69157.36,69253.53,69065.33,69108.0,156.39711
2026-03-10 01:15:00,69108.01,69155.66,68854.0,68975.69,103.98137
2026-03-10 01:30:00,68975.68,69086.74,68786.04,68982.86,354.10722
2026-03-10 01:45:00,68982.85,69389.06,68938.0,69260.01,458.8145
2026-03-10 02:00:00,69260.0,69371.13,69103.12,69227.25,260.36768
2026-03-10 02:15:00,69227.26,69387.15,69139.26,69371.03,138.97746
2026-03-10 02:30:00,69371.02,70439.17,69370.0,70320.17,1118.34713
2026-03-10 02:45:00,70320.16,70578.29,70249.51,70272.01,493.27253
2026-03-10 03:00:00,70272.0,70370.86,70029.2,70172.15,279.67294
2026-03-10 03:15:00,70172.14,70279.43,70087.72,70119.05,202.52239
2026-03-10 03:30:00,70119.04,70125.13,69846.49,69850.86,310.37076
2026-03-10 03:45:00,69850.87,69850.87,69390.0,69429.85,303.7057
2026-03-10 04:00:00,69429.85,69768.61,69429.85,69733.7,279.11054
2026-03-10 04:15:00,69733.7,69831.65,69584.7,69731.35,304.99097
2026-03-10 04:30:00,69731.36,70015.85,69731.35,69940.04,133.90816
2026-03-10 04:45:00,69940.03,70132.27,69808.21,70072.94,394.0426
2026-03-10 05:00:00,70072.95,70355.06,70015.84,70170.0,360.26137
2026-03-10 05:15:00,70170.0,70328.39,70017.8,70038.09,344.44184
2026-03-10 05:30:00,70038.1,70130.27,69915.41,69915.41,97.35434
2026-03-10 05:45:00,69915.42,69987.21,69885.71,69971.34,71.97591
2026-03-10 06:00:00,69971.34,69977.59,69826.61,69876.8,159.78841
2026-03-10 06:15:00,69876.8,70185.24,69750.62,70142.59,153.69295
2026-03-10 06:30:00,70142.59,70164.15,69950.83,69968.9,143.03476
2026-03-10 06:45:00,69968.9,70060.5,69870.76,69910.91,684.47539
2026-03-10 07:00:00,69910.91,70427.99,69805.7,70240.36,610.43456
2026-03-10 07:15:00,70240.35,70527.47,70226.0,70322.97,231.42909
2026-03-10 07:30:00,70322.96,70400.0,70287.2,70320.3,368.14142
2026-03-10 07:45:00,70320.29,70546.74,70262.92,70406.01,570.19964
2026-03-10 08:00:00,70406.01,70935.76,70369.0,70898.06,801.09743
2026-03-10 08:15:00,70899.36,70986.0,70745.0,70842.22,352.54999
2026-03-10 08:30:00,70842.23,71097.64,70842.23,70918.69,288.20248
2026-03-10 08:45:00,70918.68,70918.69,70611.42,70709.37,410.34994
2026-03-10 09:00:00,70709.37,70899.99,70653.24,70809.4,573.64518
